event_date,product_id,product_name,product_category,unit_cost,list_price,selling_price,discount_percent,product_views,add_to_cart_events,checkout_started_events,purchases,units_sold,revenue,gross_margin,inventory_level,stockout_flag,price_increase_occurred
2024-07-21,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,256,22,8,0,0,0.0,0.0,727,False,False
2024-07-22,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,226,17,7,1,1,52.99,34.77,726,False,False
2024-07-23,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,251,21,8,0,0,0.0,0.0,726,False,False
2024-07-24,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,361,47,19,1,2,84.78,48.34,724,False,False
2024-07-25,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,319,23,8,1,2,105.98,69.54,722,False,False
2024-07-26,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.04,15.0,257,29,11,2,3,135.12,80.46,719,False,False
2024-07-27,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,311,27,11,0,0,0.0,0.0,719,False,False
2024-07-28,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,51.0,5.0,226,21,9,3,4,204.01,131.13,715,False,False
2024-07-29,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.04,15.0,338,44,19,1,2,90.08,53.64,713,False,False
2024-07-30,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,271,20,8,0,0,0.0,0.0,713,False,False
2024-07-31,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,170,12,5,1,1,52.99,34.77,712,False,False
2024-08-01,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,17.5,327,40,17,2,3,127.17,72.51,760,False,False
2024-08-02,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,249,20,8,1,1,52.99,34.77,759,False,False
2024-08-03,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,7.5,233,21,8,2,3,143.07,88.41,756,False,False
2024-08-04,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,298,21,8,1,1,52.99,34.77,755,False,False
2024-08-05,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,196,17,6,0,0,0.0,0.0,755,False,False
2024-08-06,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,39.74,25.0,265,38,15,1,1,39.74,21.52,754,False,False
2024-08-07,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,154,11,4,0,0,0.0,0.0,754,False,False
2024-08-08,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,287,35,13,2,2,95.38,58.94,752,False,False
2024-08-09,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,278,24,9,1,3,158.97,104.31,749,False,False
2024-08-10,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,242,21,8,1,1,52.99,34.77,748,False,False
2024-08-11,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,226,17,6,0,0,0.0,0.0,748,False,False
2024-08-12,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,361,26,11,4,4,211.96,139.08,744,False,False
2024-08-13,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,260,20,8,1,1,52.99,34.77,743,False,False
2024-08-14,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,184,14,5,0,0,0.0,0.0,743,False,False
2024-08-15,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,231,22,9,0,0,0.0,0.0,743,False,False
2024-08-16,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,249,19,8,0,0,0.0,0.0,743,False,False
2024-08-17,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,218,20,8,1,1,52.99,34.77,742,False,False
2024-08-18,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,8.75,275,31,13,4,6,286.14,176.82,736,False,False
2024-08-19,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,258,32,13,1,3,127.18,72.52,733,False,False
2024-08-20,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,149,11,4,0,0,0.0,0.0,733,False,False
2024-08-21,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,43.72,17.5,299,42,18,2,2,87.43,50.99,731,False,False
2024-08-22,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,223,17,7,1,1,52.99,34.77,730,False,False
2024-08-23,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,233,18,7,0,0,0.0,0.0,730,False,False
2024-08-24,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,234,25,10,1,1,47.69,29.47,729,False,False
2024-08-25,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,221,20,8,1,2,105.98,69.54,727,False,False
2024-08-26,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,51.93,2.0,413,36,15,5,5,259.65,168.55,722,False,False
2024-08-27,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.46,6.67,241,23,9,3,3,148.37,93.71,719,False,False
2024-08-28,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,252,19,8,1,1,52.99,34.77,718,False,False
2024-08-29,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,226,18,7,2,2,105.98,69.54,716,False,False
2024-08-30,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,173,15,5,0,0,0.0,0.0,716,False,False
2024-08-31,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.92,15.0,220,23,10,2,3,137.77,83.11,713,False,False
2024-09-01,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,51.66,3.75,335,32,12,4,6,309.99,200.67,737,False,False
2024-09-02,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,282,22,8,1,2,105.98,69.54,735,False,False
2024-09-03,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,50.34,10.0,243,23,9,2,4,201.36,128.48,731,False,False
2024-09-04,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,258,22,9,0,0,0.0,0.0,731,False,False
2024-09-05,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,48.22,11.25,264,28,10,4,5,241.1,150.0,726,False,False
2024-09-06,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,244,21,8,0,0,0.0,0.0,726,False,False
2024-09-07,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,225,18,8,1,1,52.99,34.77,725,False,False
2024-09-08,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,229,18,7,0,0,0.0,0.0,725,False,False
2024-09-09,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.92,10.0,269,27,11,2,3,137.77,83.11,722,False,False
2024-09-10,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,189,13,5,0,0,0.0,0.0,722,False,False
2024-09-11,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,190,16,6,1,2,105.98,69.54,720,False,False
2024-09-12,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,51.0,5.0,240,23,10,3,4,204.01,131.13,716,False,False
2024-09-13,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,300,21,8,1,2,105.98,69.54,714,False,False
2024-09-14,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,200,19,8,1,2,95.38,58.94,712,False,False
2024-09-15,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,229,23,9,2,3,143.07,88.41,709,False,False
2024-09-16,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,43.72,17.5,275,36,14,2,2,87.43,50.99,707,False,False
2024-09-17,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,255,18,6,2,2,105.98,69.54,705,False,False
2024-09-18,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,286,23,9,1,1,52.99,34.77,704,False,False
2024-09-19,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,41.73,20.0,272,38,15,3,4,166.91,94.03,700,False,False
2024-09-20,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.46,5.0,227,19,8,2,3,148.37,93.71,697,False,False
2024-09-21,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.04,15.0,239,28,12,1,1,45.04,26.82,696,False,False
2024-09-22,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,191,16,7,0,0,0.0,0.0,696,False,False
2024-09-23,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,37.09,30.0,322,50,23,3,4,148.37,75.49,692,False,False
2024-09-24,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,37.09,30.0,285,48,19,1,1,37.09,18.87,691,False,False
2024-09-25,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,254,20,7,0,0,0.0,0.0,691,False,False
2024-09-26,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.02,7.5,248,24,9,2,2,98.03,61.59,689,False,False
2024-09-27,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.02,10.0,223,22,9,3,4,196.06,123.18,685,False,False
2024-09-28,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,46.1,15.0,332,39,15,3,5,230.5,139.4,680,False,False
2024-09-29,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,269,20,8,0,0,0.0,0.0,680,False,False
2024-09-30,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,241,36,17,0,0,0.0,0.0,680,False,False
2024-10-01,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,242,21,8,1,1,52.99,34.77,716,False,False
2024-10-02,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,50.34,5.0,311,31,12,4,8,402.72,256.96,708,False,False
2024-10-03,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,270,22,8,0,0,0.0,0.0,708,False,False
2024-10-04,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,296,23,9,2,2,105.98,69.54,706,False,False
2024-10-05,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,189,28,12,1,1,42.39,24.17,705,False,False
2024-10-06,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,269,22,8,3,4,211.96,139.08,701,False,False
2024-10-07,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,48.02,8.75,301,31,12,4,8,384.17,238.41,693,False,False
2024-10-08,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,348,30,12,4,10,529.9,347.7,683,False,False
2024-10-09,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.04,15.0,248,31,12,1,1,45.04,26.82,682,False,False
2024-10-10,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,50.34,5.0,314,30,13,4,4,201.36,128.48,678,False,False
2024-10-11,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.02,5.0,236,23,10,3,4,196.06,123.18,674,False,False
2024-10-12,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,206,24,10,0,0,0.0,0.0,674,False,False
2024-10-13,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,46.36,12.5,251,31,13,2,2,92.73,56.29,672,False,False
2024-10-14,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,39.74,25.0,265,39,15,1,1,39.74,21.52,671,False,False
2024-10-15,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,43.05,16.67,351,44,20,3,4,172.21,99.33,667,False,False
2024-10-16,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,220,18,7,0,0,0.0,0.0,667,False,False
2024-10-17,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,218,20,8,0,0,0.0,0.0,667,False,False
2024-10-18,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,262,34,15,0,0,0.0,0.0,667,False,False
2024-10-19,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,181,16,6,2,2,105.98,69.54,665,False,False
2024-10-20,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,196,15,6,2,3,158.97,104.31,662,False,False
2024-10-21,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,219,16,6,0,0,0.0,0.0,662,False,False
2024-10-22,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,50.87,6.67,266,27,10,3,5,254.35,163.25,657,False,False
2024-10-23,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,37.09,30.0,362,63,30,1,1,37.09,18.87,656,False,False
2024-10-24,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,209,15,6,1,1,52.99,34.77,655,False,False
2024-10-25,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,237,18,7,2,2,105.98,69.54,653,False,False
2024-10-26,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,50.34,5.0,229,21,9,3,3,151.02,96.36,650,False,False
2024-10-27,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,227,20,8,0,0,0.0,0.0,650,False,False
2024-10-28,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,290,23,10,0,0,0.0,0.0,650,False,False
2024-10-29,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,239,21,7,1,2,105.98,69.54,648,False,False
2024-10-30,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,181,15,6,0,0,0.0,0.0,648,False,False
2024-10-31,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,221,17,7,1,1,52.99,34.77,647,False,False
2024-11-01,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.04,15.0,397,50,20,1,1,45.04,26.82,677,False,False
2024-11-02,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,263,32,15,0,0,0.0,0.0,677,False,False
2024-11-03,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,306,36,15,3,5,211.95,120.85,672,False,False
2024-11-04,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,335,34,14,2,2,95.38,58.94,670,False,False
2024-11-05,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,51.67,2.5,330,31,12,4,4,206.66,133.78,666,False,False
2024-11-06,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,347,25,9,4,4,211.96,139.08,662,False,False
2024-11-07,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,51.22,3.0,406,39,16,5,9,461.01,297.03,653,False,False
2024-11-08,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,50.34,5.0,468,47,17,6,6,302.04,192.72,647,False,False
2024-11-09,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.02,5.0,338,32,13,3,4,196.06,123.18,643,False,False
2024-11-10,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.46,5.0,294,27,11,2,3,148.37,93.71,640,False,False
2024-11-11,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,46.36,12.5,359,42,16,2,2,92.73,56.29,638,False,False
2024-11-12,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.16,11.25,282,32,14,4,5,235.8,144.7,633,False,False
2024-11-13,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,334,30,12,1,2,105.98,69.54,631,False,False
2024-11-14,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,355,43,19,2,3,127.17,72.51,628,False,False
2024-11-15,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,43.72,17.5,338,42,19,2,2,87.43,50.99,626,False,False
2024-11-16,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,383,57,26,1,2,84.78,48.34,624,False,False
2024-11-17,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,266,20,7,0,0,0.0,0.0,624,False,False
2024-11-18,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,7.5,350,38,15,2,3,143.07,88.41,621,False,False
2024-11-19,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,273,24,10,0,0,0.0,0.0,621,False,False
2024-11-20,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,370,41,17,3,3,143.07,88.41,618,False,False
2024-11-21,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,233,25,9,1,1,47.69,29.47,617,False,False
2024-11-22,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.39,20.0,322,41,16,1,1,42.39,24.17,616,False,False
2024-11-23,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,46.37,6.25,315,32,12,4,6,278.2,168.88,610,False,False
2024-11-24,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,48.57,7.5,305,32,14,4,6,291.44,182.12,604,False,False
2024-11-25,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,239,21,8,0,0,0.0,0.0,604,False,False
2024-11-26,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,194,17,6,0,0,0.0,0.0,604,False,False
2024-11-27,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,283,22,8,1,1,52.99,34.77,603,False,False
2024-11-28,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,42.92,19.0,280,39,16,5,5,214.6,123.5,598,False,False
2024-11-29,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,224,16,6,2,3,158.97,104.31,595,False,False
2024-11-30,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,10.0,317,31,13,1,1,47.69,29.47,594,False,False
2024-12-01,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,39.74,25.0,357,53,24,4,5,198.7,107.6,614,False,False
2024-12-02,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,51.79,7.5,246,27,10,2,4,207.16,134.28,610,False,True
2024-12-03,P0001,Apex Sculpt Leggings,leggings,18.22,54.99,38.49,30.0,381,56,22,1,1,38.49,20.27,609,False,True
2024-12-04,P0001,Apex Sculpt Leggings,leggings,18.22,54.99,38.49,30.0,336,59,25,1,1,38.49,20.27,608,False,True
2024-12-05,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,58.99,0.0,292,22,8,3,4,235.96,163.08,604,False,True
2024-12-06,P0001,Apex Sculpt Leggings,leggings,18.22,54.99,49.49,10.0,278,28,10,1,1,49.49,31.27,603,False,True
2024-12-07,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,55.38,6.0,380,38,14,5,10,553.8,371.6,593,False,True
2024-12-08,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,55.99,0.0,262,22,9,1,1,55.99,37.77,592,False,True
2024-12-09,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,50.39,10.0,193,22,8,1,1,50.39,32.17,591,False,True
2024-12-10,P0001,Apex Sculpt Leggings,leggings,18.22,54.99,41.24,25.0,366,57,26,0,0,0.0,0.0,591,False,True
2024-12-11,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,47.59,10.0,262,31,11,2,4,190.37,117.49,587,False,True
2024-12-12,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,46.39,20.0,355,42,19,2,2,92.78,56.34,585,False,True
2024-12-13,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,47.19,20.0,380,49,20,5,7,330.33,202.79,578,False,True
2024-12-14,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,51.29,10.0,319,35,14,3,5,256.45,165.35,573,False,True
2024-12-15,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,47.63,16.67,377,43,18,3,7,333.44,205.9,566,False,True
2024-12-16,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,50.14,15.0,273,35,16,1,1,50.14,31.92,565,False,True
2024-12-17,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,49.39,12.5,276,32,13,2,3,148.17,93.51,562,False,True
2024-12-18,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,57.99,0.0,247,19,7,0,0,0.0,0.0,562,False,True
2024-12-19,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,44.79,20.0,378,50,20,1,1,44.79,26.57,561,False,True
2024-12-20,P0001,Apex Sculpt Leggings,leggings,18.22,54.99,43.99,20.0,378,48,22,5,6,263.94,154.62,555,False,True
2024-12-21,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,55.99,0.0,248,19,7,0,0,0.0,0.0,555,False,True
2024-12-22,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,54.12,5.0,353,31,12,2,3,162.37,107.71,552,False,True
2024-12-23,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,46.39,20.0,239,31,14,1,2,92.78,56.34,550,False,True
2024-12-24,P0001,Apex Sculpt Leggings,leggings,18.22,54.99,51.32,7.5,347,30,11,4,6,307.94,198.62,544,False,True
2024-12-25,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,47.59,15.0,277,34,13,3,6,285.54,176.22,538,False,True
2024-12-26,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,40.59,30.0,345,57,26,1,1,40.59,22.37,537,False,True
2024-12-27,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,53.42,10.0,404,38,14,6,9,480.76,316.78,528,False,True
2024-12-28,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,55.99,0.0,367,27,10,1,1,55.99,37.77,527,False,True
2024-12-29,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,55.99,0.0,399,34,13,1,2,111.98,75.54,525,False,True
2024-12-30,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,47.19,20.0,279,38,17,4,7,330.33,202.79,518,False,True
2024-12-31,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,56.99,0.0,248,21,8,1,1,56.99,38.77,517,False,True
2025-01-01,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,44.79,20.0,266,35,16,2,3,134.37,79.71,548,False,True
2025-01-02,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,44.24,25.0,299,47,18,1,1,44.24,26.02,547,False,True
2025-01-03,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,58.99,0.0,182,14,5,0,0,0.0,0.0,547,False,True
2025-01-04,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,48.44,15.0,224,27,11,1,1,48.44,30.22,546,False,True
2025-01-05,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,53.83,8.33,239,25,11,3,4,215.31,142.43,542,False,True
2025-01-06,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,57.99,0.0,231,17,7,1,1,57.99,39.77,541,False,True
2025-01-07,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,51.29,10.0,290,31,11,4,4,205.16,132.28,537,False,True
2025-01-08,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,47.59,17.5,255,31,13,2,3,142.77,88.11,534,False,True
2025-01-09,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,49.29,15.0,245,32,14,2,4,197.16,124.28,530,False,True
2025-01-10,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,48.44,15.0,262,28,10,2,3,145.32,90.66,527,False,True
2025-01-11,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,47.59,15.0,217,24,10,1,2,95.18,58.74,525,False,True
2025-01-12,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,48.44,15.0,260,27,12,1,2,96.88,60.44,523,False,True
2025-01-13,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,57.99,0.0,234,17,7,0,0,0.0,0.0,523,False,True
2025-01-14,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,44.79,20.0,214,25,10,3,4,179.16,106.28,519,False,True
2025-01-15,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,46.39,20.0,234,27,11,1,1,46.39,28.17,518,False,True
2025-01-16,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,57.99,0.0,223,17,6,0,0,0.0,0.0,518,False,True
2025-01-17,P0001,Apex Sculpt Leggings,leggings,18.22,58.99,58.99,0.0,185,14,5,2,2,117.98,81.54,516,False,True
2025-01-18,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,49.7,12.5,241,25,10,2,7,347.94,220.4,509,False,True
2025-01-19,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,51.99,6.67,230,23,8,3,7,363.93,236.39,502,False,True
2025-01-20,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,55.99,0.0,223,16,6,1,1,55.99,37.77,501,False,True
2025-01-21,P0001,Apex Sculpt Leggings,leggings,18.22,55.99,48.99,12.5,278,35,14,2,2,97.98,61.54,499,False,True
2025-01-22,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,55.09,6.67,220,22,10,3,4,220.36,147.48,495,False,True
2025-01-23,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,46.39,20.0,251,35,15,2,6,278.35,169.03,489,False,True
2025-01-24,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,50.34,11.67,236,24,9,3,3,151.02,96.36,486,False,True
2025-01-25,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,56.99,0.0,186,15,6,2,2,113.98,77.54,484,False,True
2025-01-26,P0001,Apex Sculpt Leggings,leggings,18.22,56.99,45.59,20.0,235,31,12,1,1,45.59,27.37,483,False,True
2025-01-27,P0001,Apex Sculpt Leggings,leggings,18.22,57.99,52.19,10.0,235,23,9,1,1,52.19,33.97,482,False,True
2025-01-28,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,214,16,6,2,2,105.98,69.54,480,False,False
2025-01-29,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,47.69,6.67,230,24,10,3,4,190.76,117.88,476,False,False
2025-01-30,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,254,20,8,1,2,105.98,69.54,474,False,False
2025-01-31,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,44.16,15.0,292,36,16,2,3,132.47,77.81,471,False,False
2025-02-01,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,50.58,3.33,476,39,17,6,11,556.39,355.97,493,False,False
2025-02-02,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,49.02,7.5,199,20,8,2,2,98.03,61.59,491,False,False
2025-02-03,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,227,17,6,2,2,105.98,69.54,489,False,False
2025-02-04,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,261,20,8,0,0,0.0,0.0,489,False,False
2025-02-05,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,52.99,0.0,175,13,5,1,2,105.98,69.54,487,False,False
2025-02-06,P0001,Apex Sculpt Leggings,leggings,18.22,52.99,45.04,15.0,192,20,9,1,2,90.08,53.64,485,False,False
