customer_id,first_purchase_date,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,transaction_count,total_spending,average_discount_percent,price_increase_occurred,churned,last_transaction_date
C000276,2025-10-26,north_america,paid_social,66,8.0,71.38,2,71.38,15.0,False,False,2025-12-28
C000277,2025-04-25,europe,influencer,250,4.383,284.94,3,284.94,0.0,False,False,2025-06-30
C000278,2024-05-29,uk,organic_search,581,2.515,217.96,4,217.96,6.25,False,True,2025-12-14
C000279,2024-08-23,north_america,email,495,3.689,388.11,5,388.11,4.0,False,False,2025-04-30
C000280,2025-05-15,rest_of_world,organic_search,230,6.352,314.32,4,314.32,10.0,False,False,2025-09-25
C000281,2025-07-13,north_america,email,171,8.544,135.31,4,135.31,11.25,False,False,2025-12-31
C000282,2024-03-17,rest_of_world,direct,654,4.468,457.61,8,457.61,5.0,False,False,2025-09-08
C000283,2024-06-03,uk,organic_search,576,3.171,254.53,5,254.53,7.0,True,False,2025-11-01
C000284,2025-05-09,europe,paid_social,236,4.643,346.44,3,346.44,10.0,False,False,2025-12-29
C000285,2025-07-02,rest_of_world,paid_social,182,6.021,119.46,3,119.46,16.67,False,False,2025-11-23
C000286,2024-04-19,asia_pacific,organic_search,621,1.764,216.36,3,216.36,5.0,False,False,2025-12-22
C000287,2025-02-10,uk,affiliate,324,2.255,86.98,2,86.98,0.0,False,False,2025-06-12
C000288,2024-03-23,europe,email,648,2.818,252.84,5,252.84,3.0,False,False,2024-11-29
C000289,2024-02-27,north_america,direct,673,3.799,422.52,7,422.52,1.43,True,False,2025-12-28
C000290,2025-06-24,asia_pacific,paid_social,190,5.767,97.22,3,97.22,16.67,False,False,2025-11-28
C000291,2024-10-14,asia_pacific,organic_search,443,4.947,281.62,6,281.62,6.67,False,True,2025-12-20
C000292,2024-03-19,uk,organic_search,652,5.042,436.8,9,436.8,4.44,True,False,2025-12-06
C000293,2025-01-28,europe,paid_social,337,3.251,125.32,3,125.32,5.0,False,False,2025-11-28
C000294,2024-03-18,north_america,direct,653,6.153,457.73,11,457.73,5.0,False,False,2025-11-10
C000295,2024-10-06,europe,influencer,451,1.62,110.97,2,110.97,12.5,False,False,2025-12-09
C000296,2025-08-22,europe,paid_social,131,8.365,180.45,3,180.45,11.67,True,False,2025-12-13
C000297,2024-06-06,north_america,direct,573,2.55,248.74,4,248.74,7.5,False,False,2025-06-10
C000298,2024-11-11,north_america,direct,415,3.52,353.02,4,353.02,3.75,False,False,2025-12-09
C000299,2024-04-01,north_america,paid_social,639,2.858,356.32,5,356.32,8.0,True,False,2025-01-04
C000300,2025-02-01,europe,direct,333,1.097,41.99,1,41.99,0.0,False,False,2025-02-01
C000301,2024-10-02,uk,organic_search,455,0.803,28.04,1,28.04,15.0,False,False,2024-10-02
C000302,2024-03-19,north_america,affiliate,652,2.801,193.35,5,193.35,9.0,False,False,2025-05-14
C000303,2024-05-18,uk,affiliate,592,1.234,122.58,2,122.58,10.0,False,False,2025-12-01
C000304,2024-12-08,north_america,email,388,3.765,182.21,4,182.21,11.25,False,False,2025-07-23
C000305,2024-07-24,north_america,paid_social,525,2.087,270.96,3,270.96,0.0,False,False,2024-12-25
C000306,2025-08-12,europe,influencer,141,2.59,31.49,1,31.49,10.0,False,True,2025-08-12
C000307,2024-07-23,north_america,organic_search,526,4.166,526.06,6,526.06,11.67,False,False,2025-11-20
C000308,2024-08-02,north_america,influencer,516,4.955,281.62,7,281.62,10.71,True,False,2025-10-30
C000309,2025-05-26,uk,influencer,219,5.003,132.96,3,132.96,0.0,False,True,2025-09-26
C000310,2025-04-04,rest_of_world,influencer,271,5.391,140.16,4,140.16,10.0,False,False,2025-11-20
C000311,2025-07-10,uk,affiliate,174,10.496,400.93,5,400.93,3.0,True,False,2025-12-15
C000312,2024-04-21,europe,organic_search,619,1.77,116.57,3,116.57,3.33,False,False,2025-03-01
C000313,2025-11-24,europe,affiliate,37,8.0,88.98,2,88.98,0.0,False,False,2025-12-22
C000314,2024-08-15,north_america,organic_search,503,3.631,306.15,5,306.15,9.0,True,False,2025-12-07
C000315,2025-11-26,north_america,organic_search,35,4.0,65.59,1,65.59,20.0,False,False,2025-11-26
C000316,2024-03-28,uk,affiliate,643,2.84,384.53,5,384.53,8.0,True,False,2025-11-07
C000317,2025-05-09,north_america,paid_social,236,6.191,197.34,4,197.34,7.5,False,False,2025-12-16
C000318,2024-04-27,uk,influencer,613,3.575,385.47,6,385.47,13.33,False,False,2025-12-15
C000319,2025-04-18,uk,influencer,257,2.842,186.07,2,186.07,5.0,False,False,2025-06-27
C000320,2025-09-20,asia_pacific,influencer,102,3.581,68.99,1,68.99,0.0,False,False,2025-09-20
C000321,2024-03-05,north_america,direct,666,1.097,172.27,2,172.27,5.0,False,False,2025-07-14
C000322,2025-11-17,asia_pacific,organic_search,44,8.0,65.38,2,65.38,25.0,True,False,2025-12-15
C000323,2024-12-22,north_america,influencer,374,1.953,117.97,2,117.97,17.5,False,False,2025-07-15
C000324,2025-08-27,uk,paid_social,126,2.899,39.99,1,39.99,0.0,False,False,2025-08-27
C000325,2025-06-07,north_america,organic_search,207,3.529,81.18,2,81.18,15.0,False,False,2025-09-26
C000326,2025-10-22,rest_of_world,paid_social,70,4.0,49.49,1,49.49,10.0,False,False,2025-10-22
C000327,2025-09-26,uk,influencer,96,7.609,178.01,2,178.01,12.5,False,False,2025-11-20
C000328,2025-03-30,north_america,paid_social,276,3.97,152.16,3,152.16,3.33,False,False,2025-08-23
C000329,2025-04-13,north_america,direct,262,6.97,282.93,5,282.93,6.0,False,False,2025-12-16
C000330,2025-07-10,europe,influencer,174,6.297,286.75,3,286.75,16.67,False,False,2025-11-17
C000331,2025-10-31,europe,influencer,61,4.0,66.99,1,66.99,0.0,False,False,2025-10-31
C000332,2024-08-30,uk,direct,488,6.736,457.57,9,457.57,6.67,True,False,2025-10-03
C000333,2025-09-22,uk,paid_social,100,7.305,94.98,2,94.98,0.0,False,False,2025-12-07
C000334,2024-10-26,uk,paid_social,431,4.237,374.52,5,374.52,13.0,False,False,2025-09-04
C000335,2024-03-01,rest_of_world,email,670,1.09,96.98,2,96.98,0.0,False,False,2025-01-31
C000336,2025-11-23,north_america,paid_social,38,8.0,95.48,2,95.48,12.5,False,False,2025-12-25
C000337,2024-04-05,north_america,direct,635,6.902,471.66,12,471.66,9.58,False,False,2025-11-20
C000338,2025-08-18,uk,direct,135,5.411,116.17,2,116.17,5.0,False,False,2025-12-29
C000339,2025-01-01,asia_pacific,direct,364,3.01,223.56,3,223.56,3.33,False,False,2025-09-30
C000340,2025-07-14,north_america,organic_search,170,2.149,37.79,1,37.79,10.0,False,False,2025-07-14
C000341,2024-04-11,north_america,email,629,2.323,282.45,4,282.45,6.25,False,False,2025-12-03
C000342,2024-05-15,asia_pacific,influencer,595,3.069,264.35,5,264.35,8.0,True,False,2025-03-13
C000343,2025-10-26,uk,influencer,66,4.0,163.98,1,163.98,0.0,False,False,2025-10-26
C000344,2024-04-07,uk,influencer,633,3.462,293.22,6,293.22,7.5,False,False,2025-06-19
C000345,2024-12-17,europe,affiliate,379,2.891,182.96,3,182.96,0.0,False,False,2025-12-02
C000346,2024-04-14,uk,influencer,626,3.501,301.23,6,301.23,9.17,False,False,2025-12-07
C000347,2025-10-18,rest_of_world,paid_social,74,4.0,120.58,1,120.58,10.0,False,False,2025-10-18
C000348,2024-08-06,north_america,paid_social,512,2.854,186.55,4,186.55,2.5,False,False,2025-07-04
C000349,2024-04-12,uk,paid_social,628,5.234,654.43,9,654.43,7.22,False,False,2025-12-07
C000350,2024-09-10,uk,paid_social,477,3.829,289.53,5,289.53,2.0,False,False,2025-11-06
C000351,2024-01-28,asia_pacific,organic_search,703,2.078,239.84,4,239.84,8.75,True,False,2025-03-04
C000352,2024-10-29,europe,direct,428,5.12,285.68,6,285.68,6.67,False,False,2025-12-12
C000353,2025-10-15,north_america,organic_search,77,12.0,288.55,3,288.55,6.67,False,False,2025-12-29
C000354,2025-04-27,rest_of_world,direct,248,4.418,182.36,3,182.36,6.67,False,False,2025-11-18
C000355,2025-02-15,uk,organic_search,319,2.29,110.78,2,110.78,15.0,False,False,2025-08-27
C000356,2024-07-27,rest_of_world,paid_social,522,2.799,194.74,4,194.74,2.5,False,False,2025-10-03
C000357,2025-10-20,uk,direct,72,12.0,198.76,3,198.76,10.0,False,False,2025-12-11
C000358,2025-03-20,uk,organic_search,286,5.108,228.56,4,228.56,6.25,False,False,2025-11-26
C000359,2024-01-12,uk,affiliate,719,2.032,204.25,4,204.25,8.75,False,False,2025-12-07
C000360,2024-05-09,europe,email,601,5.47,443.77,9,443.77,10.0,True,False,2025-07-08
C000361,2025-03-15,uk,paid_social,291,5.021,218.76,4,218.76,8.75,False,True,2025-12-12
C000362,2025-01-03,uk,email,362,6.054,438.37,6,438.37,10.83,True,False,2025-12-11
C000363,2025-11-21,europe,paid_social,40,4.0,53.09,1,53.09,10.0,False,False,2025-11-21
C000364,2025-04-28,north_america,affiliate,247,8.872,254.69,6,254.69,10.83,False,False,2025-10-18
C000365,2024-11-23,uk,paid_social,403,2.719,191.76,3,191.76,16.67,True,False,2025-11-22
C000366,2025-06-12,rest_of_world,affiliate,202,3.616,96.98,2,96.98,0.0,False,False,2025-07-09
C000367,2024-12-01,uk,influencer,395,2.774,154.97,3,154.97,0.0,True,False,2025-11-19
C000368,2024-09-05,north_america,organic_search,482,5.304,357.81,7,357.81,10.71,False,False,2025-12-30
C000369,2024-09-08,uk,affiliate,479,2.288,138.97,3,138.97,0.0,True,True,2025-11-01
C000370,2025-11-04,north_america,direct,57,4.0,27.19,1,27.19,15.0,False,False,2025-11-04
C000371,2024-03-02,rest_of_world,paid_social,669,2.73,139.05,5,139.05,12.0,False,False,2025-11-04
C000372,2025-02-26,europe,influencer,308,1.186,54.99,1,54.99,0.0,False,False,2025-02-26
C000373,2024-09-24,asia_pacific,affiliate,463,2.367,97.17,3,97.17,6.67,False,False,2025-08-12
C000374,2024-08-27,uk,paid_social,491,4.463,338.13,6,338.13,11.67,False,False,2025-12-19
C000375,2025-04-22,uk,paid_social,253,4.331,188.86,3,188.86,8.33,False,False,2025-07-02
C000376,2024-05-02,uk,direct,608,2.403,173.26,4,173.26,16.25,False,False,2025-12-08
C000377,2024-12-01,uk,direct,395,7.397,370.45,8,370.45,4.38,True,False,2025-11-26
C000378,2024-06-27,uk,influencer,552,2.647,204.96,4,204.96,5.0,True,True,2025-08-22
C000379,2024-05-23,uk,paid_social,587,6.845,599.12,11,599.12,2.73,True,False,2025-12-15
C000380,2025-10-07,rest_of_world,paid_social,85,8.0,103.33,2,103.33,17.5,False,False,2025-11-11
C000381,2024-07-21,asia_pacific,influencer,528,3.459,166.75,5,166.75,15.0,False,False,2025-08-31
C000382,2024-06-21,asia_pacific,influencer,558,4.582,477.71,7,477.71,10.71,False,True,2025-12-29
C000383,2024-12-28,uk,paid_social,368,1.985,88.48,2,88.48,12.5,True,False,2025-11-14
C000384,2024-03-03,uk,influencer,668,3.281,272.34,6,272.34,5.0,False,False,2025-08-19
C000385,2025-07-10,europe,affiliate,174,8.397,209.15,4,209.15,10.0,False,False,2025-11-14
C000386,2025-08-02,north_america,influencer,151,2.419,46.49,1,46.49,25.0,False,False,2025-08-02
C000387,2024-10-14,uk,affiliate,443,4.122,222.83,5,222.83,11.0,True,False,2025-12-06
C000388,2024-04-12,uk,paid_social,628,3.49,311.04,6,311.04,14.17,False,False,2025-09-04
C000389,2024-08-12,north_america,affiliate,506,2.887,203.85,4,203.85,12.5,False,False,2025-05-22
C000390,2024-08-30,north_america,direct,488,5.239,330.52,7,330.52,8.57,True,False,2025-12-14
C000391,2025-05-19,north_america,paid_social,226,3.232,207.96,2,207.96,0.0,False,False,2025-08-09
C000392,2025-09-20,uk,paid_social,102,7.162,103.97,2,103.97,0.0,False,False,2025-12-01
C000393,2024-05-25,europe,email,585,1.249,35.68,2,35.68,15.0,False,False,2025-11-04
C000394,2024-06-10,europe,influencer,569,5.777,637.08,9,637.08,7.78,False,False,2025-12-16
C000395,2025-07-29,europe,affiliate,155,7.069,87.87,3,87.87,13.33,False,False,2025-10-25
C000396,2024-11-10,europe,influencer,416,5.268,419.32,6,419.32,5.0,False,False,2025-10-20
C000397,2025-08-04,uk,organic_search,149,7.354,179.57,3,179.57,3.33,False,False,2025-11-05
C000398,2024-03-20,uk,affiliate,651,7.855,813.84,14,813.84,10.0,True,False,2025-10-12
C000399,2024-09-12,europe,influencer,475,6.921,516.0,9,516.0,9.44,True,True,2025-12-30
C000400,2025-03-05,rest_of_world,email,301,2.427,107.62,2,107.62,7.5,False,False,2025-11-08
C000401,2025-05-05,europe,organic_search,240,7.609,394.51,5,394.51,2.0,True,False,2025-10-13
C000402,2024-02-04,uk,influencer,696,2.099,235.94,4,235.94,8.75,False,False,2025-12-18
C000403,2024-04-05,uk,affiliate,635,1.726,149.65,3,149.65,3.33,False,False,2025-06-17
C000404,2024-02-24,uk,paid_social,676,2.702,269.93,5,269.93,8.0,False,False,2025-06-20
C000405,2024-09-28,europe,influencer,459,1.592,151.97,2,151.97,0.0,False,False,2025-11-28
C000406,2024-02-25,north_america,influencer,675,2.164,165.21,4,165.21,15.0,True,False,2025-09-21
C000407,2024-01-27,uk,organic_search,704,5.707,491.58,11,491.58,5.45,True,False,2025-08-07
C000408,2025-04-27,north_america,direct,248,2.946,80.08,2,80.08,5.0,False,False,2025-12-01
C000409,2025-01-13,uk,paid_social,352,3.113,147.12,3,147.12,13.33,False,False,2025-11-27
C000410,2024-06-03,europe,direct,576,3.171,241.34,5,241.34,2.0,True,False,2025-11-11
C000411,2025-08-26,uk,paid_social,127,2.876,97.98,1,97.98,0.0,False,False,2025-08-26
C000412,2025-05-01,north_america,paid_social,244,1.497,89.99,1,89.99,0.0,False,False,2025-05-01
C000413,2025-08-07,asia_pacific,direct,146,7.505,181.35,3,181.35,15.0,False,False,2025-12-29
C000414,2024-06-26,rest_of_world,paid_social,553,2.642,147.16,4,147.16,5.0,False,False,2025-11-29
C000415,2025-11-30,north_america,affiliate,31,4.0,67.98,1,67.98,15.0,False,False,2025-11-30
C000416,2024-03-09,uk,organic_search,662,2.759,270.49,5,270.49,9.0,False,False,2025-06-20
C000417,2024-01-13,europe,organic_search,718,5.087,640.51,10,640.51,10.0,True,False,2025-10-02
C000418,2025-08-25,north_america,affiliate,128,11.414,210.25,4,210.25,8.75,True,False,2025-12-08
C000419,2025-02-24,uk,organic_search,310,3.535,165.12,3,165.12,13.33,True,False,2025-07-16
C000420,2025-09-25,north_america,direct,97,3.765,59.18,1,59.18,20.0,False,False,2025-09-25
C000421,2025-01-16,uk,direct,349,7.326,292.72,7,292.72,1.43,False,False,2025-11-23
C000422,2024-04-10,rest_of_world,paid_social,630,1.16,60.78,2,60.78,10.0,False,False,2025-03-23
C000423,2025-03-02,north_america,paid_social,304,2.403,52.98,2,52.98,0.0,False,False,2025-07-22
C000424,2025-06-12,asia_pacific,email,202,1.808,33.99,1,33.99,0.0,False,False,2025-06-12
C000425,2024-05-18,europe,organic_search,592,4.319,267.57,7,267.57,13.57,True,False,2025-07-23
C000426,2024-02-29,uk,influencer,671,1.633,221.06,3,221.06,15.0,True,False,2025-12-02
C000427,2024-05-06,europe,paid_social,604,1.814,171.96,3,171.96,11.67,False,False,2025-04-28
C000428,2025-07-18,north_america,paid_social,166,6.601,191.46,3,191.46,13.33,True,False,2025-10-09
C000429,2025-08-08,europe,paid_social,145,5.038,166.74,2,166.74,12.5,True,False,2025-11-25
C000430,2025-06-09,uk,direct,205,7.127,217.46,4,217.46,2.5,False,False,2025-12-04
C000431,2024-09-15,north_america,affiliate,472,6.191,331.79,8,331.79,10.62,False,True,2025-12-10
C000432,2024-12-23,north_america,paid_social,373,1.958,99.17,2,99.17,10.0,True,False,2025-09-17
C000433,2024-01-08,north_america,direct,723,6.062,719.4,12,719.4,3.75,True,False,2025-08-22
C000434,2024-11-01,europe,organic_search,425,3.438,196.05,4,196.05,6.25,True,False,2025-12-17
C000435,2025-11-02,europe,email,59,8.0,120.68,2,120.68,15.0,False,False,2025-11-25
C000436,2025-09-06,north_america,influencer,116,3.149,55.99,1,55.99,0.0,False,False,2025-09-06
C000437,2024-02-06,north_america,affiliate,694,2.105,275.39,4,275.39,6.25,False,False,2025-09-29
C000438,2025-10-15,europe,email,77,8.0,82.28,2,82.28,5.0,False,False,2025-11-10
C000439,2025-07-25,uk,paid_social,159,2.297,32.39,1,32.39,10.0,False,False,2025-07-25
C000440,2024-07-06,rest_of_world,email,543,5.381,393.7,8,393.7,7.5,False,False,2025-12-25
C000441,2025-03-06,europe,influencer,300,2.435,110.98,2,110.98,0.0,False,False,2025-07-07
C000442,2025-10-11,north_america,affiliate,81,4.0,41.99,1,41.99,0.0,True,False,2025-10-11
C000443,2024-02-25,asia_pacific,paid_social,675,4.329,701.37,8,701.37,9.38,True,False,2025-01-14
C000444,2025-04-13,uk,email,262,4.182,134.17,3,134.17,10.0,False,True,2025-12-20
C000445,2024-06-21,north_america,paid_social,558,6.546,559.25,10,559.25,11.0,True,False,2025-11-25
C000446,2025-03-15,north_america,affiliate,291,1.255,33.99,1,33.99,0.0,True,False,2025-03-15
C000447,2024-01-15,asia_pacific,direct,716,3.571,423.87,7,423.87,7.14,False,False,2025-10-24
C000448,2024-08-19,europe,influencer,499,1.464,98.77,2,98.77,10.0,False,False,2025-05-28
C000449,2024-02-16,uk,influencer,684,4.806,414.61,9,414.61,6.11,False,False,2025-12-17
C000450,2024-05-17,north_america,email,593,2.464,237.85,4,237.85,3.75,False,False,2025-11-01
C000451,2025-02-17,uk,paid_social,317,2.304,91.57,2,91.57,10.0,False,False,2025-07-19
C000452,2024-02-08,north_america,organic_search,692,6.334,530.45,12,530.45,8.33,True,False,2025-12-27
C000453,2024-04-20,europe,paid_social,620,3.535,357.67,6,357.67,12.5,False,False,2025-11-02
C000454,2025-04-30,europe,paid_social,245,5.963,273.1,4,273.1,16.25,False,False,2025-12-21
C000455,2024-05-20,north_america,email,590,1.857,121.47,3,121.47,10.0,True,False,2025-06-24
C000456,2025-05-24,uk,paid_social,221,3.305,181.97,2,181.97,10.0,False,False,2025-06-27
C000457,2024-10-29,uk,organic_search,428,3.414,349.03,4,349.03,11.25,False,False,2025-11-04
C000458,2024-04-23,asia_pacific,direct,617,1.776,134.02,3,134.02,5.0,False,False,2025-12-23
C000459,2024-08-24,north_america,affiliate,494,4.436,263.63,6,263.63,11.67,False,False,2025-12-18
C000460,2024-10-24,north_america,direct,433,5.061,290.23,6,290.23,12.5,True,False,2025-07-30
C000461,2024-01-10,asia_pacific,direct,721,3.04,221.33,6,221.33,5.83,True,False,2025-06-25
C000462,2024-04-05,north_america,influencer,635,4.026,401.96,7,401.96,5.0,True,False,2025-11-20
C000463,2025-05-04,europe,organic_search,241,6.062,272.5,4,272.5,6.25,False,True,2025-12-30
C000464,2024-06-12,uk,email,567,2.577,284.55,4,284.55,2.5,True,False,2025-10-28
C000465,2025-01-02,north_america,email,363,6.037,291.62,6,291.62,6.67,True,False,2025-10-29
C000466,2025-03-27,uk,paid_social,279,2.618,253.96,2,253.96,0.0,False,False,2025-06-22
C000467,2025-08-13,europe,paid_social,140,5.218,88.98,2,88.98,0.0,False,True,2025-12-29
C000468,2024-09-11,north_america,direct,476,3.069,172.16,4,172.16,5.0,False,False,2025-11-01
C000469,2025-09-19,uk,organic_search,103,3.546,48.99,1,48.99,0.0,True,False,2025-09-19
C000470,2024-02-21,north_america,organic_search,679,1.614,125.41,3,125.41,13.33,False,False,2025-12-13
C000471,2025-08-09,north_america,email,144,2.536,36.99,1,36.99,0.0,False,False,2025-08-09
C000472,2024-04-15,north_america,paid_social,625,4.091,414.0,7,414.0,7.14,True,False,2025-12-21
C000473,2025-10-14,uk,organic_search,78,4.0,49.29,1,49.29,15.0,True,True,2025-10-14
C000474,2024-02-25,europe,email,675,2.164,274.93,4,274.93,5.0,False,False,2025-11-12
C000475,2025-01-07,europe,paid_social,358,2.041,75.93,2,75.93,22.5,False,False,2025-01-28
C000476,2024-10-25,north_america,influencer,432,3.382,162.21,4,162.21,8.75,False,False,2025-11-05
C000477,2024-09-17,north_america,paid_social,470,4.663,278.63,6,278.63,10.83,True,False,2025-10-15
C000478,2024-12-12,uk,influencer,384,2.854,84.47,3,84.47,11.67,False,False,2025-04-27
C000479,2025-05-31,uk,organic_search,214,3.414,91.38,2,91.38,5.0,False,False,2025-12-06
C000480,2025-05-09,asia_pacific,direct,236,3.095,72.38,2,72.38,10.0,True,False,2025-06-18
C000481,2025-01-28,north_america,organic_search,337,2.168,324.7,2,324.7,12.5,False,False,2025-04-09
C000482,2024-10-28,north_america,paid_social,429,3.406,190.8,4,190.8,16.25,False,False,2025-12-21
C000483,2025-07-14,asia_pacific,direct,170,2.149,24.99,1,24.99,0.0,True,False,2025-07-14
C000484,2025-11-19,uk,direct,42,8.0,148.98,2,148.98,0.0,False,False,2025-12-27
C000485,2025-07-29,north_america,organic_search,155,9.426,286.54,4,286.54,2.5,True,False,2025-12-29
C000486,2024-10-19,asia_pacific,influencer,438,2.502,209.35,3,209.35,3.33,False,False,2025-11-07
