transaction_id,customer_id,transaction_date,product_id,product_name,product_category,product_price,unit_cost,list_price,selling_price,discount_amount,discount_percent,quantity,order_value,gross_margin,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,price_increase_occurred,churned
T00000149,C000042,2025-02-20,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,93.99,0.0,0.0,1,93.99,56.62,rest_of_world,direct,0,0.0,0.0,False,False
T00000150,C000043,2024-06-30,P0038,Apex Training Cap,accessories,25.99,11.97,25.99,22.09,7.8,15.0,2,44.18,20.24,asia_pacific,paid_social,0,0.0,0.0,True,False
T00000151,C000043,2024-10-02,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,66.99,0.0,0.0,1,66.99,43.1,asia_pacific,paid_social,94,3.886,44.18,False,False
T00000152,C000043,2024-11-10,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,68.99,0.0,0.0,1,68.99,41.35,asia_pacific,paid_social,133,5.492,111.17,False,False
T00000153,C000043,2025-10-10,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,50.24,33.49,25.0,2,100.49,52.71,asia_pacific,paid_social,467,2.346,180.16,False,False
T00000154,C000043,2025-11-21,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,27.19,4.8,15.0,1,27.19,13.0,asia_pacific,paid_social,509,2.87,280.65,False,False
T00000155,C000044,2024-09-11,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,2,67.98,36.0,uk,direct,0,0.0,0.0,False,False
T00000156,C000044,2025-01-20,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,30.59,3.4,10.0,1,30.59,15.23,uk,direct,131,2.788,67.98,False,False
T00000157,C000044,2025-05-09,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,34.99,0.0,0.0,1,34.99,21.27,uk,direct,240,3.044,98.57,False,False
T00000158,C000044,2025-06-10,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,1,37.99,23.99,uk,direct,272,4.028,133.56,False,False
T00000159,C000044,2025-07-02,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,26.59,11.4,30.0,1,26.59,12.59,uk,direct,294,4.969,171.55,False,False
T00000160,C000044,2025-07-30,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,1,33.99,18.0,uk,direct,322,5.672,198.14,False,False
T00000161,C000045,2024-11-08,P0014,Motion Crop Tee,training_tops,36.99,15.99,36.99,31.44,11.1,15.0,2,62.88,30.9,europe,email,0,0.0,0.0,True,False
T00000162,C000045,2025-02-11,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,28.04,14.85,15.0,3,84.12,36.09,europe,email,95,3.845,62.88,False,False
T00000163,C000045,2025-09-24,P0017,Tempo Long Sleeve Top,training_tops,36.99,16.09,36.99,36.99,0.0,0.0,1,36.99,20.9,europe,email,320,2.283,147.0,True,False
T00000164,C000046,2024-03-12,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,59.99,0.0,0.0,1,59.99,30.21,rest_of_world,paid_social,0,0.0,0.0,False,False
T00000165,C000046,2025-01-27,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,2,67.98,36.0,rest_of_world,paid_social,321,1.138,59.99,False,False
T00000166,C000046,2025-10-04,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,28.04,14.85,15.0,3,84.12,36.09,rest_of_world,paid_social,571,1.279,127.97,False,False
T00000167,C000046,2025-11-18,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,1,37.99,23.99,rest_of_world,paid_social,616,1.779,212.09,False,False
T00000168,C000047,2024-01-29,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,54.99,0.0,0.0,1,54.99,34.8,uk,affiliate,0,0.0,0.0,False,False
T00000169,C000047,2024-06-07,P0010,Lift High-Support Bra,sports_bras,37.99,13.72,37.99,34.19,3.8,10.0,1,34.19,20.47,uk,affiliate,130,2.81,54.99,True,False
T00000170,C000047,2024-08-01,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,47.69,5.3,10.0,1,47.69,29.47,uk,affiliate,185,3.949,89.18,False,False
T00000171,C000047,2024-09-20,P0013,Core Fitted Tank,training_tops,30.99,16.06,30.99,30.99,0.0,0.0,1,30.99,14.93,uk,affiliate,235,4.663,136.87,False,False
T00000172,C000047,2024-12-28,P0009,Motion Longline Sports Bra,sports_bras,43.99,14.37,43.99,43.99,0.0,0.0,1,43.99,29.62,uk,affiliate,334,4.374,167.86,True,False
T00000173,C000047,2025-10-22,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,39.19,19.6,20.0,2,78.38,31.98,uk,affiliate,632,2.89,211.85,False,False
T00000174,C000047,2025-12-04,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,53.09,5.9,10.0,1,53.09,32.54,uk,affiliate,675,3.247,290.23,False,False
T00000175,C000048,2024-11-17,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,58.64,20.7,15.0,2,117.28,62.0,north_america,affiliate,0,0.0,0.0,False,False
T00000176,C000048,2024-12-15,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,45.59,11.4,20.0,1,45.59,25.02,north_america,affiliate,28,4.0,117.28,False,False
T00000177,C000048,2025-01-17,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,25.19,32.39,30.0,3,75.58,27.46,north_america,affiliate,61,8.0,162.87,False,False
T00000178,C000048,2025-03-18,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,23.99,0.0,0.0,1,23.99,12.02,north_america,affiliate,121,9.056,238.45,False,False
T00000179,C000048,2025-06-28,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,23.09,19.79,30.0,2,46.19,14.17,north_america,affiliate,223,6.552,262.44,False,False
T00000180,C000048,2025-08-16,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,60.29,20.1,10.0,3,180.87,95.97,north_america,affiliate,272,6.714,308.63,False,False
T00000181,C000048,2025-09-24,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,21.99,0.0,0.0,1,21.99,13.27,north_america,affiliate,311,7.047,489.5,False,False
T00000182,C000048,2025-11-17,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,25.49,8.5,25.0,1,25.49,10.13,north_america,affiliate,365,7.005,511.49,False,False
T00000183,C000049,2025-11-17,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,25.49,8.5,25.0,1,25.49,9.4,uk,influencer,0,0.0,0.0,False,False
T00000184,C000050,2025-06-03,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,uk,influencer,0,0.0,0.0,False,False
T00000185,C000050,2025-08-19,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,48.99,0.0,0.0,4,195.96,94.76,uk,influencer,77,4.0,31.99,False,False
T00000186,C000050,2025-11-19,P0011,Contour V-Neck Sports Bra,sports_bras,39.99,17.72,39.99,39.99,0.0,0.0,1,39.99,22.27,uk,influencer,169,4.322,227.95,False,False
T00000187,C000051,2025-01-23,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,23.79,10.2,30.0,1,23.79,8.43,europe,email,0,0.0,0.0,False,False
T00000188,C000052,2024-10-20,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,uk,direct,0,0.0,0.0,False,False
T00000189,C000052,2025-02-15,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,53.59,13.4,20.0,1,53.59,25.29,uk,direct,118,3.095,33.99,False,False
T00000190,C000052,2025-07-25,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,68.99,0.0,0.0,1,68.99,41.35,uk,direct,278,2.628,87.58,False,False
T00000191,C000053,2025-06-07,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,31.44,5.55,15.0,1,31.44,17.05,north_america,email,0,0.0,0.0,False,False
T00000192,C000053,2025-07-09,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,3,113.97,71.97,north_america,email,32,4.0,31.44,False,False
T00000193,C000054,2025-10-10,P0030,Motion Bike Shorts,shorts,35.99,12.21,35.99,32.39,3.6,10.0,1,32.39,20.18,north_america,paid_social,0,0.0,0.0,True,False
T00000194,C000055,2024-05-30,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,47.69,5.3,10.0,1,47.69,29.47,uk,paid_social,0,0.0,0.0,False,False
T00000195,C000055,2025-11-02,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,56.94,10.05,15.0,1,56.94,33.05,uk,paid_social,521,0.701,47.69,False,False
T00000196,C000056,2025-10-06,P0008,Core Strappy Sports Bra,sports_bras,40.99,14.0,40.99,34.84,6.15,15.0,1,34.84,20.84,north_america,direct,0,0.0,0.0,True,False
T00000197,C000056,2025-12-09,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,44.79,22.4,20.0,2,89.58,35.44,north_america,direct,64,4.0,34.84,False,False
T00000198,C000057,2024-04-19,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,21.99,0.0,0.0,1,21.99,13.27,europe,paid_social,0,0.0,0.0,False,False
T00000199,C000057,2024-05-16,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,39.74,13.25,25.0,1,39.74,21.52,europe,paid_social,27,4.0,21.99,False,False
T00000200,C000057,2024-06-23,P0032,Tempo Woven Shorts,shorts,39.99,17.53,39.99,29.99,20.0,25.0,2,59.98,24.92,europe,paid_social,65,8.0,61.73,False,False
T00000201,C000057,2024-10-16,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,34.19,3.8,10.0,1,34.19,20.19,europe,paid_social,180,6.088,121.71,False,False
T00000202,C000057,2024-11-28,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,europe,paid_social,223,6.552,155.9,False,False
T00000203,C000057,2024-12-31,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,45.89,8.1,15.0,1,45.89,20.69,europe,paid_social,256,7.134,197.89,False,False
T00000204,C000057,2025-05-10,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,48.99,0.0,0.0,2,97.98,51.58,europe,paid_social,386,5.677,243.78,False,False
T00000205,C000057,2025-09-25,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,europe,paid_social,524,4.879,341.76,False,False
T00000206,C000057,2025-10-23,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,58.99,0.0,0.0,1,58.99,38.44,europe,paid_social,552,5.293,377.75,False,False
T00000207,C000058,2024-05-04,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,30.59,3.4,10.0,1,30.59,14.6,north_america,direct,0,0.0,0.0,False,False
T00000208,C000058,2024-06-11,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,32.99,0.0,0.0,1,32.99,20.78,north_america,direct,38,4.0,30.59,False,False
T00000209,C000058,2024-08-03,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,27.19,6.8,20.0,1,27.19,11.1,north_america,direct,91,8.0,63.58,False,False
T00000210,C000058,2024-10-22,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,41.64,7.35,15.0,1,41.64,18.44,north_america,direct,171,6.408,90.77,False,False
T00000211,C000058,2024-12-10,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,north_america,direct,220,6.641,132.41,False,False
T00000212,C000058,2025-01-27,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,44.79,11.2,20.0,1,44.79,17.72,north_america,direct,268,6.814,164.4,False,False
T00000213,C000058,2025-08-21,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,18.69,13.19,15.0,4,74.77,39.89,north_america,direct,474,4.623,209.19,False,False
T00000214,C000058,2025-10-11,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,2,65.98,33.96,north_america,direct,525,4.87,283.96,False,False
T00000215,C000058,2025-11-28,P0032,Tempo Woven Shorts,shorts,39.99,17.53,39.99,35.99,12.0,10.0,3,107.97,55.38,north_america,direct,573,5.099,349.94,False,False
T00000216,C000058,2025-12-20,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,50.24,50.24,25.0,3,150.73,79.06,north_america,direct,595,5.525,457.91,False,False
T00000217,C000059,2025-05-31,P0023,Apex Slim Joggers,joggers,59.99,20.57,59.99,53.99,6.0,10.0,1,53.99,33.42,north_america,email,0,0.0,0.0,True,False
T00000218,C000059,2025-11-04,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,31.49,3.5,10.0,1,31.49,17.77,north_america,email,157,2.326,53.99,False,False
T00000219,C000059,2025-12-01,P0015,Lift Performance Top,training_tops,36.99,16.01,36.99,33.29,3.7,10.0,1,33.29,17.28,north_america,email,184,3.97,85.48,True,False
T00000220,C000060,2024-09-10,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,30.59,3.4,10.0,1,30.59,15.23,asia_pacific,paid_social,0,0.0,0.0,False,False
T00000221,C000060,2024-10-02,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,53.99,0.0,0.0,1,53.99,28.79,asia_pacific,paid_social,22,4.0,30.59,False,False
T00000222,C000060,2025-04-29,P0030,Motion Bike Shorts,shorts,35.99,12.21,35.99,26.99,9.0,25.0,1,26.99,14.78,asia_pacific,paid_social,231,3.162,84.58,True,False
T00000223,C000060,2025-06-05,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,18.69,3.3,15.0,1,18.69,9.97,asia_pacific,paid_social,268,4.089,111.57,False,False
T00000224,C000060,2025-11-20,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,50.99,9.0,15.0,1,50.99,21.21,asia_pacific,paid_social,436,3.351,130.26,False,False
T00000225,C000061,2024-10-19,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,uk,influencer,0,0.0,0.0,False,False
T00000226,C000061,2025-03-11,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,32.99,11.0,25.0,1,32.99,14.67,uk,influencer,143,2.554,43.99,False,False
T00000227,C000061,2025-11-08,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,60.29,6.7,10.0,1,60.29,31.99,uk,influencer,385,1.897,76.98,False,False
T00000228,C000062,2025-02-28,P0036,Lift Zip Jacket,outerwear,102.99,37.37,102.99,102.99,0.0,0.0,1,102.99,65.62,north_america,organic_search,0,0.0,0.0,True,False
T00000229,C000062,2025-04-07,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,28.89,10.2,15.0,2,57.78,27.06,north_america,organic_search,38,4.0,102.99,False,False
T00000230,C000063,2025-08-21,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,55.19,13.8,20.0,1,55.19,27.55,rest_of_world,paid_social,0,0.0,0.0,False,False
T00000231,C000063,2025-11-16,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,37.79,8.4,10.0,2,75.58,46.84,rest_of_world,paid_social,87,4.0,55.19,False,False
T00000232,C000063,2025-12-29,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,rest_of_world,paid_social,130,5.619,130.77,False,False
T00000233,C000064,2024-11-01,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,53.09,5.9,10.0,1,53.09,24.43,europe,email,0,0.0,0.0,False,False
T00000234,C000064,2025-07-13,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,europe,email,254,1.438,53.09,False,False
T00000235,C000065,2025-09-09,P0019,Core Pullover Hoodie,hoodies,68.99,27.64,68.99,62.09,6.9,10.0,1,62.09,34.45,asia_pacific,organic_search,0,0.0,0.0,False,False
T00000236,C000066,2025-02-18,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,23.99,0.0,0.0,1,23.99,12.02,europe,email,0,0.0,0.0,False,False
T00000237,C000066,2025-09-15,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,48.99,0.0,0.0,2,97.98,51.58,europe,email,209,1.748,23.99,False,False
T00000238,C000066,2025-12-26,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,europe,email,311,2.349,121.97,False,False
T00000239,C000067,2024-03-26,P0013,Core Fitted Tank,training_tops,30.99,16.06,30.99,24.79,6.2,20.0,1,24.79,8.73,europe,paid_social,0,0.0,0.0,False,False
T00000240,C000067,2025-01-14,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,1,32.99,16.98,europe,paid_social,294,1.242,24.79,False,False
T00000241,C000067,2025-02-24,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,43.19,21.6,20.0,2,86.38,35.98,europe,paid_social,335,2.181,57.78,False,False
T00000242,C000067,2025-05-26,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,europe,paid_social,426,2.572,144.16,False,False
T00000243,C000068,2024-11-30,P0024,Core Fleece Joggers,joggers,54.99,25.98,54.99,43.99,11.0,20.0,1,43.99,18.01,uk,email,0,0.0,0.0,False,False
T00000244,C000068,2025-11-07,P0035,Motion Lightweight Jacket,outerwear,89.99,45.19,89.99,67.49,22.5,25.0,1,67.49,22.3,uk,email,342,1.068,43.99,False,False
T00000245,C000069,2024-02-23,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,1,32.99,16.98,rest_of_world,influencer,0,0.0,0.0,False,False
T00000246,C000069,2024-03-24,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,rest_of_world,influencer,30,4.0,32.99,False,False
T00000247,C000069,2024-05-07,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,19.79,2.2,10.0,1,19.79,11.07,rest_of_world,influencer,74,8.0,68.98,False,False
T00000248,C000069,2024-08-10,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,55.99,0.0,0.0,2,111.98,57.84,rest_of_world,influencer,169,6.484,88.77,False,False
T00000249,C000069,2024-10-26,P0034,Core Puffer Vest,outerwear,81.99,30.49,81.99,73.79,8.2,10.0,1,73.79,43.3,rest_of_world,influencer,246,5.939,200.75,False,False
T00000250,C000069,2025-03-24,P0032,Tempo Woven Shorts,shorts,39.99,17.53,39.99,39.99,0.0,0.0,1,39.99,22.46,rest_of_world,influencer,395,4.623,274.54,False,False
T00000251,C000069,2025-04-15,P0011,Contour V-Neck Sports Bra,sports_bras,39.99,17.72,39.99,39.99,0.0,0.0,1,39.99,22.27,rest_of_world,influencer,417,5.255,314.53,False,False
T00000252,C000069,2025-07-16,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,28.04,4.95,15.0,1,28.04,15.83,rest_of_world,influencer,509,5.023,354.52,False,False
T00000253,C000069,2025-08-05,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,26.99,9.0,25.0,1,26.99,9.58,rest_of_world,influencer,529,5.524,382.56,False,False
T00000254,C000069,2025-12-16,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,1,33.99,18.63,rest_of_world,influencer,662,4.966,409.55,False,False
T00000255,C000070,2024-09-10,P0013,Core Fitted Tank,training_tops,30.99,16.06,30.99,27.89,6.2,10.0,2,55.78,23.66,uk,paid_social,0,0.0,0.0,False,False
T00000256,C000070,2025-05-28,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,29.69,3.3,10.0,1,29.69,13.68,uk,paid_social,260,1.405,55.78,False,False
T00000257,C000071,2024-08-11,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,48.99,0.0,0.0,1,48.99,23.69,north_america,paid_social,0,0.0,0.0,False,False
T00000258,C000071,2024-10-19,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,48.44,8.55,15.0,1,48.44,27.87,north_america,paid_social,69,4.0,48.99,False,False
T00000259,C000071,2025-03-08,P0037,Core Crew Socks,accessories,21.99,7.77,21.99,18.69,3.3,15.0,1,18.69,10.92,north_america,paid_social,209,3.495,97.43,False,False
T00000260,C000071,2025-12-13,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,30.39,7.6,20.0,1,30.39,16.39,north_america,paid_social,489,2.241,116.12,False,False
T00000261,C000072,2024-06-16,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,24.74,24.74,25.0,3,74.23,26.2,rest_of_world,paid_social,0,0.0,0.0,False,False
T00000262,C000072,2025-05-20,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,29.69,6.6,10.0,2,59.38,27.36,rest_of_world,paid_social,338,1.081,74.23,False,False
T00000263,C000072,2025-10-05,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,30.59,3.4,10.0,1,30.59,14.6,rest_of_world,paid_social,476,1.535,133.61,False,False
T00000264,C000072,2025-11-12,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,rest_of_world,paid_social,514,2.132,164.2,False,False
T00000265,C000073,2025-02-10,P0033,Apex Training Jacket,outerwear,83.99,43.34,83.99,83.99,0.0,0.0,1,83.99,40.65,rest_of_world,paid_social,0,0.0,0.0,False,False
T00000266,C000073,2025-03-04,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,rest_of_world,paid_social,22,4.0,83.99,False,False
T00000267,C000073,2025-12-07,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,32.39,7.2,10.0,2,64.78,29.96,rest_of_world,paid_social,300,2.435,127.98,False,False
T00000268,C000074,2024-11-04,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,52.99,0.0,0.0,1,52.99,34.77,asia_pacific,organic_search,0,0.0,0.0,False,False
T00000269,C000074,2024-12-09,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,26.39,19.79,20.0,3,79.18,31.15,asia_pacific,organic_search,35,4.0,52.99,False,False
T00000270,C000074,2025-04-13,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,26.34,4.65,15.0,1,26.34,11.23,asia_pacific,organic_search,160,4.566,132.17,False,False
T00000271,C000074,2025-06-29,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,2,63.98,35.6,asia_pacific,organic_search,237,4.623,158.51,False,False
T00000272,C000074,2025-12-27,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,37.79,4.2,10.0,1,37.79,23.42,asia_pacific,organic_search,418,3.495,222.49,False,False
T00000273,C000075,2025-06-02,P0021,Lift Oversized Hoodie,hoodies,70.99,26.7,70.99,70.99,0.0,0.0,1,70.99,44.29,europe,paid_social,0,0.0,0.0,False,False
T00000274,C000075,2025-07-29,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,europe,paid_social,57,4.0,70.99,False,False
T00000275,C000075,2025-09-09,P0005,Contour High-Rise Leggings,leggings,45.99,18.32,45.99,39.09,13.8,15.0,2,78.18,41.54,europe,paid_social,99,7.379,129.98,True,False
T00000276,C000075,2025-12-07,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,europe,paid_social,188,5.828,208.16,False,False
T00000277,C000076,2025-04-15,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,17.99,0.0,0.0,1,17.99,10.7,europe,influencer,0,0.0,0.0,False,False
T00000278,C000077,2025-03-22,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,48.99,0.0,0.0,1,48.99,23.69,europe,organic_search,0,0.0,0.0,False,False
T00000279,C000077,2025-09-19,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,32.39,3.6,10.0,1,32.39,14.98,europe,organic_search,181,2.018,48.99,False,False
